FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,COLLECTION,DECIMALS,TITLE,UNIT,UNIT_MULT
M,RUB,EUR,SP00,A,1999-10,27.640376190476196,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-11,27.27975,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,1999-12,27.240095454545454,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-01,28.693347619047618,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-02,28.288985714285715,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-03,27.466526086956517,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-04,27.09823888888889,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-05,25.657672727272725,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-06,26.808695454545454,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-07,26.161661904761907,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-08,25.109817391304347,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-09,24.258109523809527,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-10,23.86192727272728,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-11,23.839436363636363,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2000-12,25.183894736842106,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-01,26.657086363636356,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-02,26.396889999999996,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-03,26.11812727272727,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-04,25.771594736842108,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-05,25.401468181818185,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-06,24.878399999999996,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-07,25.172759090909086,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-08,26.4478304347826,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-09,26.83975,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-10,26.7849652173913,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-11,26.496554545454543,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2001-12,26.918838888888885,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-01,27.015836363636364,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-02,26.854934999999994,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-03,27.23935,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-04,27.643752380952378,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-05,28.679895454545456,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-06,30.050725,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-07,31.300113043478266,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-08,30.88677727272727,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-09,31.043628571428577,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-10,31.115021739130437,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-11,31.877399999999998,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2002-12,32.45403,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-01,33.82349090909091,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-02,34.116125,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-03,33.987119047619046,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-04,33.84837,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-05,35.796638095238094,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-06,35.53001904761905,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-07,34.51989130434783,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-08,33.82344761904761,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-09,34.33901818181818,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-10,35.21986521739131,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-11,34.870985000000005,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2003-12,36.12544761904762,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-01,36.35663809523809,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-02,36.067985,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-03,34.98807391304348,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-04,34.43894,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-05,34.80163809523808,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-06,35.24078181818183,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-07,35.67773181818182,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-08,35.58588181818181,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-09,35.700177272727274,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-10,36.30011428571428,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-11,37.11847272727272,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2004-12,37.416152173913034,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-01,36.67037142857143,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-02,36.390965,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-03,36.47894761904762,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-04,35.97942857142857,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-05,35.473000000000006,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-06,34.695090909090915,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-07,34.55133333333333,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-08,35.01186956521739,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-09,34.77504545454545,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-10,34.32616666666667,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-11,33.918400000000005,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2005-12,34.15378095238095,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-01,34.32840909090909,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-02,33.680185,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-03,33.49734782608696,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-04,33.79872222222222,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-05,34.53859090909091,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-06,34.15870454545454,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-07,34.13930952380953,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-08,34.27552173913043,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-09,34.054904761904766,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-10,33.88489090909091,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-11,34.260181818181806,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2006-12,34.731578947368405,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-01,34.457818181818176,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-02,34.406,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-03,34.56800000000001,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-04,34.90536842105262,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-05,34.89990909090909,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-06,34.77390476190476,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-07,35.02918181818182,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-08,34.92112608695652,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-09,35.1723,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-10,35.40078260869564,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-11,35.91740909090908,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2007-12,35.79268421052632,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-01,36.03,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-02,36.13565714285715,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-03,36.82586842105264,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-04,37.049409090909094,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-05,36.90417142857143,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-06,36.77228095238096,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-07,36.826130434782606,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-08,36.25017142857142,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-09,36.37273181818182,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-10,35.214408695652175,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-11,34.796350000000004,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2008-12,37.899876190476185,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-01,42.328242857142854,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-02,45.80791999999999,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-03,45.14505,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-04,44.213525000000004,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-05,43.567780000000006,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-06,43.55524999999999,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-07,44.38813913043479,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-08,45.19721904761904,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-09,44.76244545454545,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-10,43.61882727272727,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-11,43.183466666666675,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2009-12,43.901900000000005,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-01,42.574855000000014,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-02,41.284485000000004,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-03,40.12189130434782,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-04,39.13346,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-05,38.27065238095237,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-06,38.15065454545455,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-07,39.13170909090909,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-08,39.18978181818182,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-09,40.256390909090904,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-10,42.14713333333333,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-11,42.33602272727273,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2010-12,40.7385347826087,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-01,40.25573809523809,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-02,39.94685,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-03,39.80612173913043,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-04,40.53627368421052,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-05,40.05725909090909,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-06,40.266963636363634,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-07,39.834342857142865,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-08,41.29544782608695,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-09,42.323918181818186,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-10,42.85694285714286,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-11,41.80817272727273,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2011-12,41.56860952380952,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-01,40.43938636363635,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-02,39.4231761904762,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-03,38.78035,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-04,38.80874210526316,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-05,39.55851818181819,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-06,41.17664761904762,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-07,39.9467090909091,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-08,39.63340434782608,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-09,40.40055500000001,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-10,40.35577391304348,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-11,40.250468181818185,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2012-12,40.31138947368422,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-01,40.18469545454545,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-02,40.3342,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-03,39.93324500000001,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-04,40.79945238095239,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-05,40.684168181818194,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-06,42.649005,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-07,42.858973913043485,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-08,43.97477272727273,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-09,43.5143761904762,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-10,43.744047826086955,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-11,44.15811904761905,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2013-12,45.062830000000005,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-01,46.03038636363636,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-02,48.25542,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-03,49.94768095238095,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-04,49.29778,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-05,47.84030476190476,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-06,46.75088095238094,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-07,46.99839130434783,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-08,48.178128571428566,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-09,49.05193636363636,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-10,51.938,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-11,57.519270000000006,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2014-12,70.32685238095239,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-01,75.04591904761905,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-02,73.07415999999999,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-03,65.1401409090909,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-04,56.74152500000001,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-05,56.373505,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-06,61.239000000000004,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-07,63.20771304347826,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-08,73.3596761904762,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-09,74.80396363636366,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-10,70.94901818181819,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-11,69.78989523809523,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2015-12,76.35759545454545,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-01,83.863755,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-02,85.61578095238096,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-03,77.93942857142856,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-04,75.43333809523808,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-05,74.47447727272727,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-06,73.14655000000002,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-07,71.24170000000001,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-08,72.79524347826087,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-09,72.23871363636364,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-10,69.00912380952381,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-11,69.53210454545457,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2016-12,65.37810476190477,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-01,63.49776363636365,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-02,62.151950000000014,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-03,61.90974782608697,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-04,60.57209444444444,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-05,63.164145454545455,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-06,65.11356363636365,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-07,68.77074761904763,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-08,70.29018260869566,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-09,68.69866666666668,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-10,67.86465454545454,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-11,69.20927727272728,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2017-12,69.40917368421054,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-01,69.11563636363637,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-02,70.20408499999999,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-03,70.5195,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-04,75.09832500000002,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-05,73.65036363636365,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-06,73.29337142857143,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-07,73.39420909090909,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-08,76.66843478260871,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-09,78.87559999999999,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-10,75.61022173913044,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-11,75.55076363636363,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2018-12,76.68035789473684,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-01,76.30545454545455,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-02,74.71837,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-03,73.62877619047619,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-04,72.657085,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-05,72.61641363636362,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-06,72.402775,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-07,70.90683478260868,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-08,73.21613181818181,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-09,71.4106380952381,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-10,71.08583043478262,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-11,70.57699999999998,A,A,4,Russian rouble/Euro,RUB,0
M,RUB,EUR,SP00,A,2019-12,69.98673,A,A,4,Russian rouble/Euro,RUB,0
